x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
0.09233285617175022,0.16358228198355573,-0.07618288654964685,-0.5666219553850652,-0.12246471809110827,0.7525750939858546,-0.3123662600388407,1.1143058670066521,1.3745185146176877,-0.3497021196017809,0.924103967531549,-2.664092700956738
0.07986890693140745,0.17336974716976172,0.2499503709436039,0.6876373694055995,0.5545677528027263,0.13784659421166418,0.447892590039762,1.1976656975267206,0.38172718680313333,-1.2044862142066681,1.1350048477709922,2.200957333334456
0.029067579614854525,0.01246789109979296,0.0755356843589419,-0.5134584893690405,0.42942025477296286,0.49237950617220705,0.5563461569807058,0.6309047828873711,-1.1368348047980548,1.3531486193925466,1.172271721144942,-0.9600470569316735
0.10975175542237423,-0.04722119441094609,0.26331017843957394,0.7446275924983558,-0.3669305155425234,0.27312053956642235,0.4861038120820973,-0.45001421491446436,-0.38828737134583147,-0.032713709936474045,-0.44768158825909077,2.1964484435986327
-0.005005149021226051,0.03480537173791866,0.09486482190629456,0.26807132638046177,0.7772402994693653,0.24217855943285127,0.5151551477025346,2.02526488859316,-1.1833833880680042,1.2862839449222778,0.6325973393923066,2.0653289471228318
0.03576120928877388,0.08644784825631814,0.11205977281958429,-0.633159295028147,0.37413856924178746,0.6679019580828398,-0.11417798611937713,1.30255862418535,-0.19353856497696897,0.6280063816388366,1.8432885936437449,-1.4446149090692508
-0.0580256990943827,0.18288366144208118,0.18468994599755945,0.4019464207162045,0.5283804029162276,0.6316348260879255,0.4003631740812247,1.936472803290835,0.1145187193447672,-0.09785723873873131,-0.1014416106757079,1.451580515484804
0.02395109012406447,-0.10293786241746701,-0.031209957704561777,0.7358172024053156,-0.5156565458435305,-0.4312062519812253,0.08205205436451764,-1.4552137524063409,1.0551394800579956,0.9091199547827498,-1.3819471641356749,2.3978594484008617
0.005607971231919737,-0.16569847848559427,0.17390508690946935,-0.6934140290460001,0.7112706749486281,-0.11474102505872467,0.010271730564469526,-1.609353475506896,-0.10587460019030481,0.2699619422685098,-0.309109253849271,-2.9612652496713405
0.06891697047203357,-0.07736125295886394,0.2918548046499332,0.028494750798444105,-0.5282572403110345,0.6808778018184561,0.5064955638766955,2.2051017046314456,-0.9544804285269246,-0.8848524344787569,1.2280447495591142,-1.0031806348884569
-0.14108814925534469,0.14318123476727201,0.19597416425464786,-0.3474848121763349,-0.5395388782189591,-0.3754056715920971,0.6687471016262357,2.3896209088437192,0.6035512509966048,-0.6988211303070638,-1.662745410010055,2.8152602057532494
-0.1583864227551322,-0.10165400798778222,0.044860407192408185,0.6886110663977102,-0.2048761297027179,-0.6480432557177803,-0.25274593850612714,-2.6036705489110292,0.660223992312583,-0.08312424413851671,1.082464278280652,1.1976338011779788
0.09548580598007105,0.1088993453710966,0.12015759033601235,-0.5766968704784737,-0.49126964391269157,0.07272746680768404,0.6486798687503481,0.9167349559272475,-0.02753599476424151,0.7995053175837206,-1.358494203464355,-1.7492614062453142
